seq,sample_time_ms,tx_time_ms,ax_ms2,ay_ms2,az_ms2,gx_dps,gy_dps,gz_dps,pc_rx_time_ms,freq_peak_hz,psd_peak,energy_4_7,energy_2_10,band_ratio,esp32_pub_latency_us,esp32_conn_latency_us,format,distancia_router_m,tipo_red_wifi,notas
482,174216,174297.0,0.791,-0.254,0.883,50.125,4.5,45.312,1788471885573.17,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
483,174226,174297.0,0.814,-0.264,0.898,49.688,7.0,49.125,1788471885573.17,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
484,174236,174297.0,0.783,-0.269,0.885,49.875,17.062,52.875,1788471885573.17,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
485,174246,174297.0,0.729,-0.27,0.875,50.188,32.188,56.312,1788471885573.17,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
486,174256,174297.0,0.659,-0.273,0.863,49.812,46.125,58.875,1788471885573.17,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
487,174266,174297.0,0.499,-0.275,0.847,48.625,54.312,60.562,1788471885573.17,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
488,174276,174297.0,0.425,-0.28,0.856,47.25,55.375,61.312,1788471885573.17,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
489,174286,174297.0,0.371,-0.274,0.863,46.312,48.688,63.0,1788471885573.17,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
490,174296,174297.0,0.32,-0.277,0.869,45.125,36.188,64.562,1788471885573.17,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
491,174306,174397.0,0.2,-0.303,0.873,44.5,20.25,66.625,1788471885637.18,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
492,174316,174397.0,0.156,-0.313,0.879,45.5,3.125,68.375,1788471885637.18,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
493,174326,174397.0,0.126,-0.32,0.884,47.812,-13.375,69.625,1788471885637.18,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
494,174337,174397.0,0.096,-0.323,0.878,50.062,-28.375,69.0,1788471885637.18,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
495,174346,174397.0,0.089,-0.318,0.877,50.938,-39.312,66.625,1788471885637.18,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
496,174356,174397.0,0.092,-0.313,0.875,50.188,-45.688,63.062,1788471885637.18,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
497,174366,174397.0,0.1,-0.311,0.868,47.438,-47.688,58.5,1788471885637.18,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
498,174376,174397.0,0.099,-0.292,0.842,42.875,-46.5,53.625,1788471885637.18,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
499,174386,174397.0,0.102,-0.283,0.827,36.562,-43.375,50.625,1788471885637.18,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
500,174396,174397.0,0.099,-0.288,0.808,29.0,-38.062,50.0,1788471885637.18,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
501,174406,174497.0,0.087,-0.301,0.791,20.562,-30.75,51.062,1788471885829.75,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
502,174416,174497.0,0.052,-0.342,0.75,11.938,-21.375,53.125,1788471885829.75,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
503,174426,174497.0,0.046,-0.372,0.752,3.5,-10.062,54.562,1788471885829.75,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
504,174436,174497.0,0.025,-0.405,0.745,-2.312,3.5,53.062,1788471885829.75,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
505,174446,174497.0,-0.003,-0.438,0.738,-5.25,17.125,48.562,1788471885829.75,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
506,174456,174497.0,-0.033,-0.517,0.72,-4.812,26.812,41.188,1788471885829.75,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
507,174466,174497.0,-0.039,-0.542,0.721,-0.5,30.312,30.625,1788471885829.75,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
508,174476,174497.0,-0.029,-0.553,0.73,7.5,28.188,18.0,1788471885829.75,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
509,174486,174497.0,0.053,-0.525,0.743,17.438,22.438,7.0,1788471885829.75,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
510,174496,174497.0,0.117,-0.484,0.769,25.188,16.438,0.0,1788471885829.75,2.344,0.0111261808,0.00750445309,0.0168884007,0.44436,0,0,JSON,,,
511,174506,174611.0,0.172,-0.46,0.804,29.375,15.438,-5.438,1788471885952.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
512,174516,174611.0,0.222,-0.45,0.855,28.688,21.562,-8.938,1788471885952.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
513,174540,174611.0,0.281,-0.47,0.951,17.938,48.0,-11.938,1788471885952.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
514,174550,174611.0,0.278,-0.497,0.987,12.0,59.812,-14.25,1788471885952.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
515,174560,174611.0,0.275,-0.514,1.025,8.938,68.75,-18.688,1788471885952.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
516,174570,174611.0,0.266,-0.521,1.076,7.5,75.438,-25.562,1788471885952.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
517,174580,174611.0,0.262,-0.511,1.101,6.562,79.062,-34.688,1788471885952.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
518,174590,174611.0,0.281,-0.484,1.128,5.562,78.25,-44.5,1788471885952.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
519,174600,174611.0,0.344,-0.435,1.199,3.688,73.688,-53.062,1788471885952.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
520,174610,174611.0,0.359,-0.401,1.218,0.875,68.25,-59.0,1788471885952.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
521,174620,174711.0,0.354,-0.388,1.236,-3.688,62.562,-62.438,1788471886017.78,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
522,174630,174711.0,0.363,-0.356,1.243,-9.625,54.375,-63.5,1788471886017.78,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
523,174640,174711.0,0.375,-0.364,1.278,-17.375,43.875,-61.375,1788471886017.78,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
524,174650,174711.0,0.372,-0.324,1.252,-18.125,29.5,-58.062,1788471886017.78,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
525,174660,174711.0,0.38,-0.311,1.254,-25.125,22.312,-54.875,1788471886017.78,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
526,174670,174711.0,0.384,-0.313,1.271,-34.688,18.062,-53.25,1788471886017.78,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
527,174680,174711.0,0.391,-0.302,1.263,-43.938,17.625,-54.062,1788471886017.78,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
528,174690,174711.0,0.389,-0.289,1.221,-53.062,19.25,-57.625,1788471886017.78,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
529,174700,174711.0,0.405,-0.289,1.188,-61.188,18.438,-60.188,1788471886017.78,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
530,174710,174711.0,0.407,-0.297,1.159,-67.188,15.562,-63.438,1788471886017.78,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
531,174720,174811.0,0.401,-0.294,1.058,-70.438,13.875,-65.0,1788471886136.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
532,174730,174811.0,0.41,-0.296,1.014,-72.688,10.688,-63.625,1788471886136.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
533,174740,174811.0,0.411,-0.289,0.972,-73.062,5.562,-60.5,1788471886136.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
534,174750,174811.0,0.407,-0.295,0.932,-73.188,-0.312,-56.625,1788471886136.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
535,174760,174811.0,0.412,-0.296,0.915,-72.375,-7.125,-52.812,1788471886136.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
536,174770,174811.0,0.426,-0.291,0.894,-69.688,-14.188,-50.688,1788471886136.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
537,174780,174811.0,0.438,-0.279,0.887,-67.062,-21.062,-49.25,1788471886136.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
538,174790,174811.0,0.475,-0.251,0.873,-65.25,-25.875,-49.312,1788471886136.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
539,174800,174811.0,0.493,-0.249,0.875,-64.938,-28.875,-50.125,1788471886136.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
540,174810,174811.0,0.517,-0.242,0.861,-64.438,-31.5,-51.562,1788471886136.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
541,174820,174911.0,0.54,-0.243,0.858,-62.625,-34.562,-53.562,1788471886187.66,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
542,174830,174911.0,0.595,-0.225,0.866,-59.312,-38.625,-54.812,1788471886187.66,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
543,174840,174911.0,0.621,-0.213,0.869,-55.125,-42.438,-55.0,1788471886187.66,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
544,174850,174911.0,0.636,-0.185,0.86,-51.875,-45.312,-53.438,1788471886187.66,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
545,174860,174911.0,0.642,-0.151,0.841,-51.312,-47.0,-50.562,1788471886187.66,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
546,174870,174911.0,0.642,-0.148,0.829,-53.0,-48.75,-46.375,1788471886187.66,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
547,174880,174911.0,0.653,-0.155,0.819,-55.0,-48.562,-41.812,1788471886187.66,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
548,174890,174911.0,0.648,-0.17,0.812,-56.938,-46.562,-37.812,1788471886187.66,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
549,174900,174911.0,0.61,-0.15,0.777,-57.812,-42.75,-34.25,1788471886187.66,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
550,174910,174911.0,0.587,-0.154,0.777,-57.75,-37.75,-31.125,1788471886187.66,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
551,174920,175011.0,0.569,-0.154,0.767,-57.5,-32.188,-29.312,1788471886352.59,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
552,174930,175011.0,0.538,-0.155,0.752,-56.438,-25.688,-28.125,1788471886352.59,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
553,174940,175011.0,0.473,-0.164,0.701,-53.938,-20.312,-26.938,1788471886352.59,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
554,174950,175011.0,0.438,-0.164,0.677,-50.812,-17.438,-25.375,1788471886352.59,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
555,174960,175011.0,0.406,-0.164,0.665,-47.125,-16.562,-23.938,1788471886352.59,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
556,174970,175011.0,0.379,-0.168,0.658,-43.125,-17.188,-23.062,1788471886352.59,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
557,174980,175011.0,0.331,-0.163,0.654,-38.438,-18.562,-22.875,1788471886352.59,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
558,174990,175011.0,0.314,-0.156,0.647,-33.25,-19.75,-23.062,1788471886352.59,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
559,175000,175011.0,0.306,-0.148,0.651,-29.188,-20.0,-24.562,1788471886352.59,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
560,175010,175011.0,0.265,-0.142,0.643,-26.438,-18.25,-27.188,1788471886352.59,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
561,175020,175111.0,0.251,-0.124,0.619,-24.125,-14.688,-31.062,1788471886406.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
562,175030,175111.0,0.244,-0.124,0.603,-23.375,-10.75,-35.188,1788471886406.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
563,175040,175111.0,0.237,-0.122,0.579,-23.875,-7.062,-39.25,1788471886406.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
564,175050,175111.0,0.244,-0.118,0.533,-24.0,-2.312,-43.0,1788471886406.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
565,175060,175111.0,0.26,-0.135,0.518,-24.875,3.875,-46.75,1788471886406.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
566,175070,175111.0,0.269,-0.146,0.499,-25.938,11.625,-50.062,1788471886406.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
567,175080,175111.0,0.261,-0.161,0.476,-26.062,21.25,-53.5,1788471886406.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
568,175090,175111.0,0.247,-0.194,0.455,-24.938,30.625,-57.0,1788471886406.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
569,175100,175111.0,0.24,-0.218,0.463,-21.938,38.375,-60.375,1788471886406.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
570,175110,175111.0,0.214,-0.237,0.466,-16.062,43.688,-63.312,1788471886406.49,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
571,175120,175211.0,0.183,-0.241,0.497,-6.562,41.875,-64.688,1788471886551.04,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
572,175130,175211.0,0.253,-0.205,0.502,7.562,21.875,-65.312,1788471886551.04,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
573,175140,175211.0,0.176,-0.233,0.511,13.125,16.312,-64.875,1788471886551.04,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
574,175150,175211.0,0.308,-0.182,0.508,21.0,15.375,-59.562,1788471886551.04,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
575,175160,175211.0,0.291,-0.199,0.548,27.5,15.5,-58.188,1788471886551.04,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
576,175170,175211.0,0.319,-0.173,0.597,32.625,17.062,-63.875,1788471886551.04,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
577,175180,175211.0,0.359,-0.161,0.645,34.688,18.125,-67.125,1788471886551.04,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
578,175190,175211.0,0.416,-0.123,0.69,37.75,17.312,-70.0,1788471886551.04,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
579,175200,175211.0,0.59,-0.027,0.785,41.438,14.062,-70.188,1788471886551.04,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
580,175210,175211.0,0.679,0.001,0.81,43.312,8.125,-66.875,1788471886551.04,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
581,175220,175311.0,0.731,0.025,0.805,41.312,2.438,-59.812,1788471886651.9,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
582,175230,175311.0,0.781,0.006,0.802,38.125,-3.062,-49.0,1788471886651.9,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
583,175240,175311.0,0.886,-0.012,0.804,37.438,-10.75,-36.5,1788471886651.9,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
584,175250,175311.0,0.931,-0.037,0.788,46.125,-17.562,-23.75,1788471886651.9,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
585,175260,175311.0,0.885,-0.09,0.8,37.0,3.312,-11.5,1788471886651.9,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
586,175270,175311.0,0.876,-0.075,0.833,40.438,12.875,-2.125,1788471886651.9,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
587,175280,175311.0,0.89,-0.061,0.862,47.625,15.625,4.5,1788471886651.9,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
588,175290,175311.0,0.911,-0.05,0.897,50.25,23.938,9.125,1788471886651.9,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
589,175300,175311.0,0.912,-0.048,0.907,50.375,39.812,14.625,1788471886651.9,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
590,175310,175311.0,0.88,-0.054,0.919,50.375,56.562,19.5,1788471886651.9,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
591,175320,175411.0,0.9,-0.064,0.951,48.75,69.125,25.438,1788471886750.19,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
592,175330,175411.0,0.895,-0.077,0.974,45.25,78.0,31.062,1788471886750.19,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
593,175340,175411.0,0.853,-0.086,0.975,41.188,85.938,35.25,1788471886750.19,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
594,175350,175411.0,0.821,-0.135,1.045,36.688,92.312,41.188,1788471886750.19,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
595,175360,175411.0,0.778,-0.162,1.05,35.188,95.5,47.312,1788471886750.19,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
596,175370,175411.0,0.74,-0.171,1.046,36.688,95.125,53.438,1788471886750.19,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
597,175380,175411.0,0.696,-0.167,1.072,39.5,88.062,59.25,1788471886750.19,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
598,175390,175411.0,0.702,-0.154,1.11,42.0,76.062,64.438,1788471886750.19,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
599,175400,175411.0,0.713,-0.142,1.143,42.625,64.188,69.312,1788471886750.19,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
600,175410,175411.0,0.716,-0.133,1.179,41.812,56.688,73.062,1788471886750.19,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
601,175420,175511.0,0.729,-0.099,1.243,39.812,53.25,75.562,1788471886801.03,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
602,175430,175511.0,0.736,-0.087,1.253,37.438,51.75,76.688,1788471886801.03,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
603,175440,175511.0,0.699,-0.1,1.255,30.438,50.875,76.062,1788471886801.03,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
604,175450,175511.0,0.656,-0.096,1.238,21.312,48.562,74.5,1788471886801.03,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
605,175460,175511.0,0.563,-0.143,1.216,15.125,39.062,74.562,1788471886801.03,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
606,175470,175511.0,0.498,-0.164,1.205,16.188,19.562,75.312,1788471886801.03,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
607,175480,175511.0,0.467,-0.199,1.202,12.062,0.5,78.438,1788471886801.03,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
608,175490,175511.0,0.448,-0.22,1.21,9.625,-21.5,83.812,1788471886801.03,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
609,175500,175511.0,0.437,-0.224,1.225,11.5,-43.125,89.188,1788471886801.03,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
610,175510,175511.0,0.437,-0.229,1.225,14.875,-62.625,93.25,1788471886801.03,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
611,175520,175611.0,0.445,-0.225,1.205,19.562,-80.625,95.688,1788471886851.16,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
612,175530,175611.0,0.478,-0.206,1.159,23.562,-96.812,96.938,1788471886851.16,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
613,175540,175611.0,0.488,-0.189,1.14,25.562,-108.0,98.25,1788471886851.16,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
614,175550,175611.0,0.494,-0.174,1.12,24.75,-110.625,100.375,1788471886851.16,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
615,175560,175611.0,0.49,-0.169,1.101,19.812,-105.938,103.375,1788471886851.16,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
616,175570,175611.0,0.448,-0.177,1.067,12.125,-94.875,106.562,1788471886851.16,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
617,175580,175611.0,0.408,-0.186,1.045,4.188,-79.938,108.562,1788471886851.16,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
618,175590,175611.0,0.368,-0.197,1.017,-1.938,-65.625,107.562,1788471886851.16,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
619,175600,175611.0,0.344,-0.2,0.982,-7.25,-53.75,105.125,1788471886851.16,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
620,175610,175611.0,0.284,-0.208,0.906,-11.812,-44.688,101.688,1788471886851.16,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
621,175620,175711.0,0.264,-0.212,0.873,-17.125,-39.688,98.625,1788471887052.47,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
622,175630,175711.0,0.249,-0.219,0.847,-22.875,-37.5,96.688,1788471887052.47,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
623,175640,175711.0,0.21,-0.242,0.804,-28.5,-35.438,96.625,1788471887052.47,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
624,175650,175711.0,0.183,-0.25,0.769,-33.062,-31.625,97.312,1788471887052.47,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
625,175660,175711.0,0.162,-0.266,0.736,-36.625,-28.5,97.938,1788471887052.47,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
626,175670,175711.0,0.143,-0.292,0.701,-42.375,-24.625,99.062,1788471887052.47,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
627,175680,175711.0,0.088,-0.329,0.639,-42.375,-24.625,99.062,1788471887052.47,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
628,175690,175711.0,0.064,-0.342,0.612,-45.0,-23.438,98.312,1788471887052.47,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
629,175700,175711.0,0.055,-0.36,0.591,-48.438,-24.062,95.188,1788471887052.47,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
630,175710,175711.0,0.051,-0.378,0.567,-49.188,-24.875,92.875,1788471887052.47,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
631,175720,175811.0,0.02,-0.418,0.509,-48.562,-25.75,89.625,1788471887101.92,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
632,175730,175811.0,-0.001,-0.451,0.478,-45.438,-27.375,86.688,1788471887101.92,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
633,175740,175811.0,-0.018,-0.481,0.454,-38.75,-30.812,84.375,1788471887101.92,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
634,175750,175811.0,-0.017,-0.499,0.442,-29.312,-35.125,81.5,1788471887101.92,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
635,175760,175811.0,0.0,-0.507,0.434,-18.312,-37.188,76.875,1788471887101.92,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
636,175770,175811.0,0.011,-0.507,0.441,-7.25,-35.5,71.875,1788471887101.92,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
637,175780,175811.0,0.034,-0.497,0.444,2.5,-29.625,66.062,1788471887101.92,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
638,175790,175811.0,0.057,-0.482,0.439,9.625,-19.75,59.812,1788471887101.92,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
639,175800,175811.0,0.062,-0.473,0.439,14.562,-7.875,53.062,1788471887101.92,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
640,175810,175811.0,0.069,-0.467,0.443,17.938,5.0,46.125,1788471887101.92,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
641,175820,175911.0,0.078,-0.465,0.442,20.5,18.125,39.312,1788471887251.24,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
642,175830,175911.0,0.091,-0.467,0.438,23.375,32.188,33.562,1788471887251.24,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
643,175840,175911.0,0.083,-0.472,0.435,26.438,47.0,28.438,1788471887251.24,2.344,0.00895618695,0.00204916553,0.0120273877,0.17037,0,0,JSON,,,
